"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2938","RT @xme: Wannacry lessons leaned: bad patching and lack of backup/restore procedures… &lt; again, again and… again! #botconf",FALSE,0,NA,2017-12-07 09:29:51,FALSE,NA,"938702081770295296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","googijh",3,TRUE,FALSE,NA,NA
"2939","Cyber Defenses Caught Short Following WannaCry | https://t.co/ENft6oXgtJ https://t.co/QS7eXsQqX5",FALSE,0,NA,2017-12-07 09:28:19,FALSE,NA,"938701695101558789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","tactics_online",0,FALSE,FALSE,NA,NA
"2940","RT @H_Miser: Identifying the vector was ""SUPER DIFFICULT"" #wannacry #botconf",FALSE,0,NA,2017-12-07 09:26:56,FALSE,NA,"938701350279503872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SwitHak",2,TRUE,FALSE,NA,NA
"2941","RT @xme: Wannacry lessons leaned: bad patching and lack of backup/restore procedures… &lt; again, again and… again! #botconf",FALSE,0,NA,2017-12-07 09:26:27,FALSE,NA,"938701226639839232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SwitHak",3,TRUE,FALSE,NA,NA
"2942","RT @ZeArioch: Lessons leanred from #WannaCry: ""We are still bad at patching"". Understatement of the YEAR! #botconf",FALSE,0,NA,2017-12-07 09:25:36,FALSE,NA,"938701012285755392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmericNasi",3,TRUE,FALSE,NA,NA
"2943","Wannacry lessons leaned: bad patching and lack of backup/restore procedures… &lt; again, again and… again! #botconf",FALSE,7,NA,2017-12-07 09:24:46,FALSE,NA,"938700804344745989",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","xme",3,FALSE,FALSE,NA,NA
"2944","RT @ZeArioch: Lessons leanred from #WannaCry: ""We are still bad at patching"". Understatement of the YEAR! #botconf",FALSE,0,NA,2017-12-07 09:23:59,FALSE,NA,"938700605614206976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaBandicoot",3,TRUE,FALSE,NA,NA
"2945","RT @ZeArioch: Lessons leanred from #WannaCry: ""We are still bad at patching"". Understatement of the YEAR! #botconf",FALSE,0,NA,2017-12-07 09:22:41,FALSE,NA,"938700278454542336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gnppn",3,TRUE,FALSE,NA,NA
"2946","Lessons leanred from #WannaCry: ""We are still bad at patching"". Understatement of the YEAR! #botconf",FALSE,3,NA,2017-12-07 09:22:25,FALSE,NA,"938700212096438272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZeArioch",3,FALSE,FALSE,NA,NA
"2947","RT @kaspersky_japan: Kaspersky Lab<U+306E><U+30B0><U+30ED><U+30FC><U+30D0><U+30EB><U+8ABF><U+67FB><U+5206><U+6790><U+30C1><U+30FC><U+30E0>(GReAT)<U+306F><U+3001>2017<U+5E74><U+306E><U+30B5><U+30A4><U+30D0><U+30FC><U+8105><U+5A01><U+52D5><U+5411><U+3092><U+307E><U+3068><U+3081><U+307E><U+3057><U+305F><U+3002>WannaCry<U+3084>ExPetr<U+304C><U+8C61><U+5FB4><U+3059><U+308B><U+3088><U+3046><U+306B><U+3001><U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2><U+304C><U+4F01><U+696D><U+306B><U+3068><U+3063><U+3066><U+6700><U+5927><U+306E><U+8105><U+5A01><U+3068><U+306A><U+308A><U+307E><U+3057><U+305F><U+3002> #kl_news h…",FALSE,0,NA,2017-12-07 09:21:05,FALSE,NA,"938699877017559041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canyouinc",20,TRUE,FALSE,NA,NA
"2948","RT @kaspersky: A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #BadRabbit #Ransomware
https://t.co/IZ8Fmj…",FALSE,0,NA,2017-12-07 09:17:35,FALSE,NA,"938698995299487744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abdullahalzakry",13,TRUE,FALSE,NA,NA
"2949","Wie wird 2018? Die großen Auftritte von #WannaCry &amp; Co waren erst der Anfang. Hier ein Ausblick: https://t.co/7JDwhbQTgR",FALSE,0,NA,2017-12-07 09:15:09,FALSE,NA,"938698384898232321",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Hornetsecurity",0,FALSE,FALSE,NA,NA
"2950","wannacry https://t.co/GJvTxTtmTB",FALSE,0,NA,2017-12-07 09:14:32,FALSE,NA,"938698230375710720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuiseteu",0,FALSE,FALSE,NA,NA
"2951","RT @H_Miser: Identifying the vector was ""SUPER DIFFICULT"" #wannacry #botconf",FALSE,0,NA,2017-12-07 09:12:29,FALSE,NA,"938697713780224001",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",2,TRUE,FALSE,NA,NA
"2952","Identifying the vector was ""SUPER DIFFICULT"" #wannacry #botconf",FALSE,1,NA,2017-12-07 09:11:08,FALSE,NA,"938697373232128000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","H_Miser",2,FALSE,FALSE,NA,NA
"2953","Everytime I see the Wannacry killswitch domain, I think about the Volcano Eyjafjallajökull in Finland.. #botconf",FALSE,8,NA,2017-12-07 09:09:06,FALSE,NA,"938696861619236864",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","xme",0,FALSE,FALSE,NA,NA
"2954","An MDaemon Admin's Guide to Protecting Against Ransomware https://t.co/pY8p5HtBAn #infographic #email #security… https://t.co/XB0IIb98Rc",FALSE,0,NA,2017-12-07 09:06:57,TRUE,NA,"938696320134668288",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","zensoftware",0,FALSE,FALSE,NA,NA
"2955","Usefull reminder about Wannacry during #botconf : 300 000 infected computers - compare to millions for others previ… https://t.co/bNXDYEpkjd",FALSE,2,NA,2017-12-07 09:05:52,TRUE,NA,"938696045852332032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JeromeGranger",0,FALSE,FALSE,NA,NA
"2956","Looking back on worms, Blaster and Conficker hit millions of systems whereas WannaCry hit ""only"" a few hundred thou… https://t.co/IWGog8xeB2",FALSE,0,NA,2017-12-07 09:04:35,TRUE,NA,"938695722584694784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ZeArioch",0,FALSE,FALSE,NA,NA
"2957","China and Brazil were seriously hit by #wannacry #botconf",FALSE,0,NA,2017-12-07 09:03:52,FALSE,NA,"938695544528097280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","H_Miser",0,FALSE,FALSE,NA,NA
"2958","Wannacry… It was was the last time that the SANS ISC Infocon was raised to YELLOW! #botconf",FALSE,1,NA,2017-12-07 09:03:22,FALSE,NA,"938695417264566272",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","xme",0,FALSE,FALSE,NA,NA
"2959","RT @eneconsulting: A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #petya #BadRabbit #Ransomware https://…",FALSE,0,NA,2017-12-07 09:02:29,FALSE,NA,"938695197394964480",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"2960","A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #petya #BadRabbit #Ransomware… https://t.co/mwVVR7Ekok",FALSE,0,NA,2017-12-07 09:00:12,TRUE,NA,"938694619898044416",NA,"<a href=""http://kasperskysocialchannel.com"" rel=""nofollow"">Kaspersky Social Channel</a>","eneconsulting",1,FALSE,FALSE,NA,NA
"2961","Next talk by Alan Neville : The (makes me) Wannacry Investigation",FALSE,0,NA,2017-12-07 08:57:47,FALSE,NA,"938694013133230082",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","udgover",0,FALSE,FALSE,NA,NA
"2962","#Botconf 
""The (makes me) Wannacry Investigation"" by Alan Neville https://t.co/C8GXo8SnJC",FALSE,3,NA,2017-12-07 08:56:50,FALSE,NA,"938693776150876160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","_c_o_n_t_a_c_t_",0,FALSE,FALSE,NA,NA
"2963","WannaCry: self-spreading",FALSE,0,NA,2017-12-07 08:45:02,FALSE,NA,"938690805811765248",NA,"<a href=""https://github.com/parkr/ebooks"" rel=""nofollow"">PhoneBoy eBooks</a>","PhoneBoySaidSo",0,FALSE,FALSE,NA,NA
"2964","@_sasn wannacry<U+611F><U+67D3><U+3057><U+305F><U+81EA><U+8650><U+30A8><U+30F3><U+30C8><U+30EA><U+30FC><U+3068><U+304B>(<U+3084><U+3081>",FALSE,0,"_sasn",2017-12-07 08:39:13,FALSE,"938668939210473474","938689340514844672","1312726964","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meganepikumin",0,FALSE,FALSE,NA,NA
"2965","RT @thecipherbrief: How did the UK’s GCHQ handle the WannaCry attacks? How was it different than the U.S. government’s response? Find out o…",FALSE,0,NA,2017-12-07 08:36:04,FALSE,NA,"938688549985058816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SuzanneKelly_",6,TRUE,FALSE,NA,NA
"2966","RT @Cyb_Sec_News: Industry Voices—Preserving patient quality of care in the face of cybersecurity threats - https://t.co/g7ctj5QpIW #securi…",FALSE,0,NA,2017-12-07 08:33:04,FALSE,NA,"938687793198284800",NA,"<a href=""https://itmeets.guru/"" rel=""nofollow"">Info.S3cBot</a>","InfoS3cBot",1,TRUE,FALSE,NA,NA
"2967","Industry Voices—Preserving patient quality of care in the face of cybersecurity threats - https://t.co/g7ctj5QpIW… https://t.co/rYM9BvpMwd",FALSE,0,NA,2017-12-07 08:29:11,TRUE,NA,"938686816663887872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Cyb_Sec_News",1,FALSE,FALSE,NA,NA
"2968","RT @kaspersky: A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #BadRabbit #Ransomware
https://t.co/IZ8Fmj…",FALSE,0,NA,2017-12-07 08:25:14,FALSE,NA,"938685819883327488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ESFERARED",13,TRUE,FALSE,NA,NA
"2969","RT @Peerio: Despite the almost daily exposure of another data compromise, many businesses remain numb to taking action.  These 5 reasons ar…",FALSE,0,NA,2017-12-07 08:23:01,FALSE,NA,"938685265048231936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CMD_solutions_",2,TRUE,FALSE,NA,NA
"2970","RT @kaspersky: A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #BadRabbit #Ransomware
https://t.co/IZ8Fmj…",FALSE,0,NA,2017-12-07 08:22:29,FALSE,NA,"938685130801143808",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",13,TRUE,FALSE,NA,NA
"2971","RT @ayelmo: ""De WannaCry al robo masivo de contraseñas de Uber: las malas noticias de la ciberseguridad en 2017"" https://t.co/ZXTsMu5YCz",FALSE,0,NA,2017-12-07 08:21:35,FALSE,NA,"938684905025867776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juancarlosgp_",1,TRUE,FALSE,NA,NA
"2972","Industry Voices—Preserving patient quality of care in the face of cybersecurity threats: https://t.co/3tLiH3v91R",FALSE,0,NA,2017-12-07 08:20:14,FALSE,NA,"938684562149961728",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CSFI_DCOE",0,FALSE,FALSE,NA,NA
"2973","RT @kaspersky: A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #BadRabbit #Ransomware
https://t.co/IZ8Fmj…",FALSE,0,NA,2017-12-07 08:19:34,FALSE,NA,"938684395602481152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thedarkdad3",13,TRUE,FALSE,NA,NA
"2974","De WannaCry al robo masivo de contraseñas de Uber: las malas noticias de la ciberseguridad en 2017 https://t.co/ZS2gjsLdMx #interesante",FALSE,0,NA,2017-12-07 08:16:40,FALSE,NA,"938683665458040833",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","imaginaundato",0,FALSE,FALSE,NA,NA
"2975","A look back at some of biggest #InfoSec stories of 2017 via SecureList #WannaCry #BadRabbit #Ransomware… https://t.co/a5EanYFkTJ",FALSE,0,NA,2017-12-07 08:16:34,TRUE,NA,"938683639608610816",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PCDUE",0,FALSE,FALSE,NA,NA
"2976","RT @kaspersky: A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #BadRabbit #Ransomware
https://t.co/IZ8Fmj…",FALSE,0,NA,2017-12-07 08:16:30,FALSE,NA,"938683625247211521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InfoSecMatters",13,TRUE,FALSE,NA,NA
"2977","De WannaCry al robo masivo de contraseñas de Uber: las malas noticias de la ciberseguridad en 2017 https://t.co/QdfHP3nGTw",FALSE,0,NA,2017-12-07 08:15:15,FALSE,NA,"938683308162076672",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Arevalo_SMC",0,FALSE,FALSE,NA,NA
"2978","""De WannaCry al robo masivo de contraseñas de Uber: las malas noticias de la ciberseguridad en 2017"" https://t.co/ZXTsMu5YCz",FALSE,1,NA,2017-12-07 08:15:11,FALSE,NA,"938683294299885568",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ayelmo",1,FALSE,FALSE,NA,NA
"2979","A look back at some of biggest #InfoSec stories of 2017 via @SecureList #WannaCry #BadRabbit #Ransomware… https://t.co/28zeOM9Dlm",FALSE,11,NA,2017-12-07 08:15:00,TRUE,NA,"938683245960548354",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","kaspersky",13,FALSE,FALSE,NA,NA
"2980","Industry Voices—Preserving patient quality of care in the face of cybersecurity threats https://t.co/5MeOAWSDBF #CyberSecurity #InfoSec",FALSE,0,NA,2017-12-07 08:13:28,FALSE,NA,"938682861527486464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CyberHitchhiker",1,FALSE,FALSE,NA,NA
"2981","De WannaCry al robo masivo de contraseñas de Uber: las malas noticias de la ciberseguridad en 2017 <U+25BA>… https://t.co/WnyzzydPR1",FALSE,0,NA,2017-12-07 08:11:35,TRUE,NA,"938682387843645441",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","aristanet",0,FALSE,FALSE,NA,NA
"2982","De WannaCry al robo masivo de contraseñas de Uber: las malas noticias de la ciberseguridad en 2017… https://t.co/zu6UR66upS",FALSE,0,NA,2017-12-07 08:11:08,TRUE,NA,"938682271548055552",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Castro2017Car",0,FALSE,FALSE,NA,NA
"2983","RT @kaspersky_japan: Kaspersky Lab<U+306E><U+30B0><U+30ED><U+30FC><U+30D0><U+30EB><U+8ABF><U+67FB><U+5206><U+6790><U+30C1><U+30FC><U+30E0>(GReAT)<U+306F><U+3001>2017<U+5E74><U+306E><U+30B5><U+30A4><U+30D0><U+30FC><U+8105><U+5A01><U+52D5><U+5411><U+3092><U+307E><U+3068><U+3081><U+307E><U+3057><U+305F><U+3002>WannaCry<U+3084>ExPetr<U+304C><U+8C61><U+5FB4><U+3059><U+308B><U+3088><U+3046><U+306B><U+3001><U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2><U+304C><U+4F01><U+696D><U+306B><U+3068><U+3063><U+3066><U+6700><U+5927><U+306E><U+8105><U+5A01><U+3068><U+306A><U+308A><U+307E><U+3057><U+305F><U+3002> #kl_news h…",FALSE,0,NA,2017-12-07 08:02:58,FALSE,NA,"938680219359047680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pyo0072",20,TRUE,FALSE,NA,NA
"2984","If your organisation survived the global WannaCry ransomware attack, you can congratulate your security team! https://t.co/bNvqO0rZWy",FALSE,0,NA,2017-12-07 08:00:36,FALSE,NA,"938679624518782976",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","netConsultLtd",0,FALSE,FALSE,NA,NA
"2985","RT @DIVSI_Info: ""#WannaCry"" or ""Wanna protect""? Das Geschäft mit Cyber-#Versicherungen - Erkenntnisse aus aktuellen @YouGov-Studien &gt; 07.12…",FALSE,0,NA,2017-12-07 08:00:33,FALSE,NA,"938679608190361600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dorn_v",3,TRUE,FALSE,NA,NA
"2986","RT @DIVSI_Info: ""#WannaCry"" or ""Wanna protect""? Das Geschäft mit Cyber-#Versicherungen - Erkenntnisse aus aktuellen @YouGov-Studien &gt; 07.12…",FALSE,0,NA,2017-12-07 07:57:16,FALSE,NA,"938678784194236417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michael_Hamburg",3,TRUE,FALSE,NA,NA
"2987","Chemical Facility Security News: ICS-CERT Updates WannaCry Alert and Publishes 4 Advisories https://t.co/fhnD1murny",FALSE,0,NA,2017-12-07 07:57:01,FALSE,NA,"938678721594081280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","EconSectors",0,FALSE,FALSE,NA,NA
"2988","RT @DIVSI_Info: ""#WannaCry"" or ""Wanna protect""? Das Geschäft mit Cyber-#Versicherungen - Erkenntnisse aus aktuellen @YouGov-Studien &gt; 07.12…",FALSE,0,NA,2017-12-07 07:52:29,FALSE,NA,"938677581607505920",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",3,TRUE,FALSE,NA,NA
"2989","RT @subichaturvedi: #Cyberattacks like Wannacry are not about one company, it is about an ecosystem that makes a system vulnerable 
#cyber…",FALSE,0,NA,2017-12-07 07:52:24,FALSE,NA,"938677558568214529",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",2,TRUE,FALSE,NA,NA
"2990","RT @subichaturvedi: #Cyberattacks like Wannacry are not about one company, it is about an ecosystem that makes a system vulnerable 
#cyber…",FALSE,0,NA,2017-12-07 07:51:32,FALSE,NA,"938677340086738944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lohit_kishore",2,TRUE,FALSE,NA,NA
"2991","#Cyberattacks like Wannacry are not about one company, it is about an ecosystem that makes a system vulnerable 
#cyber #security #digital",FALSE,2,NA,2017-12-07 07:49:42,FALSE,NA,"938676879745273856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","subichaturvedi",2,FALSE,FALSE,NA,NA
"2992","2017<U+5E74><U+306E><U+51F6><U+60AA><U+306A><U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2> <U+30C8><U+30C3><U+30D7>10--WannaCry<U+306F><U+9996><U+4F4D><U+306B><U+306A><U+3089><U+305A> https://t.co/Z1MEIsaCP2 @zdnet_japan<U+3055><U+3093><U+304B><U+3089>",FALSE,0,NA,2017-12-07 07:44:56,FALSE,NA,"938675678001561600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","01ra66it",0,FALSE,FALSE,NA,NA
"2993","""#WannaCry"" or ""Wanna protect""? Das Geschäft mit Cyber-#Versicherungen - Erkenntnisse aus aktuellen @YouGov-Studien… https://t.co/MmRRaf8LPr",FALSE,1,NA,2017-12-07 07:43:28,TRUE,NA,"938675312098992128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DIVSI_Info",3,FALSE,FALSE,NA,NA
"2994","RT @LDF_Group: Has your business been hacked? You can take some pretty simple steps.
https://t.co/dXRklmKgZ5 
#WannaCry #cybercrime #CyberA…",FALSE,0,NA,2017-12-07 07:42:24,FALSE,NA,"938675042908504064",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"2995","Has your business been hacked? You can take some pretty simple steps.
https://t.co/dXRklmKgZ5 
#WannaCry… https://t.co/7LvzjozhFJ",FALSE,0,NA,2017-12-07 07:37:01,TRUE,NA,"938673686311260160",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","LDF_Group",1,FALSE,FALSE,NA,NA
"2996","What have we learned from the biggest ransomware attacks of this year?#Cybersecurity #dvfcs https://t.co/bmaglYMe1p https://t.co/y1sP99gJGP",FALSE,0,NA,2017-12-07 07:15:03,FALSE,NA,"938668159191707648",NA,"<a href=""http://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","JeffS_UK",0,FALSE,FALSE,NA,NA
"2997","“WannaCry<U+3084><U+8106><U+5F31><U+6027><U+3068><U+3069><U+3046><U+6226><U+3046><U+FF1F>piyolog<U+306E><U+4E2D><U+306E><U+4EBA><U+306B><U+805E><U+304F><U+3001><U+77E5><U+3063><U+3066><U+304A><U+304D><U+305F><U+3044><U+30BB><U+30AD><U+30E5><U+30EA><U+30C6><U+30A3><U+91CD><U+5927><U+4E8B><U+4EF6>” https://t.co/h5xurSXkDF",FALSE,0,NA,2017-12-07 06:55:20,FALSE,NA,"938663196801474562",NA,"<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","karkwind",0,FALSE,FALSE,NA,NA
"2998","RT @9000ipaddresses: If this is honorable? Somebody should do their job. It's none of your reports.  #wannacry",FALSE,0,NA,2017-12-07 06:52:29,FALSE,NA,"938662481655975936",NA,"<a href=""https://www.google.com"" rel=""nofollow"">helloworld-b</a>","sectest9",1,TRUE,FALSE,NA,NA
"2999","RT @kaspersky_japan: Kaspersky Lab<U+306E><U+30B0><U+30ED><U+30FC><U+30D0><U+30EB><U+8ABF><U+67FB><U+5206><U+6790><U+30C1><U+30FC><U+30E0>(GReAT)<U+306F><U+3001>2017<U+5E74><U+306E><U+30B5><U+30A4><U+30D0><U+30FC><U+8105><U+5A01><U+52D5><U+5411><U+3092><U+307E><U+3068><U+3081><U+307E><U+3057><U+305F><U+3002>WannaCry<U+3084>ExPetr<U+304C><U+8C61><U+5FB4><U+3059><U+308B><U+3088><U+3046><U+306B><U+3001><U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2><U+304C><U+4F01><U+696D><U+306B><U+3068><U+3063><U+3066><U+6700><U+5927><U+306E><U+8105><U+5A01><U+3068><U+306A><U+308A><U+307E><U+3057><U+305F><U+3002> #kl_news h…",FALSE,0,NA,2017-12-07 06:43:30,FALSE,NA,"938660218447175680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","muratyan79",20,TRUE,FALSE,NA,NA
"3000","If this is honorable? Somebody should do their job. It's none of your reports.  #wannacry",FALSE,0,NA,2017-12-07 06:43:06,FALSE,NA,"938660118887124992",NA,"<a href=""https://github.com/jsvine/markovify"" rel=""nofollow"">Simon says markov</a>","9000ipaddresses",1,FALSE,FALSE,NA,NA
"3001","RT @kaspersky_japan: Kaspersky Lab<U+306E><U+30B0><U+30ED><U+30FC><U+30D0><U+30EB><U+8ABF><U+67FB><U+5206><U+6790><U+30C1><U+30FC><U+30E0>(GReAT)<U+306F><U+3001>2017<U+5E74><U+306E><U+30B5><U+30A4><U+30D0><U+30FC><U+8105><U+5A01><U+52D5><U+5411><U+3092><U+307E><U+3068><U+3081><U+307E><U+3057><U+305F><U+3002>WannaCry<U+3084>ExPetr<U+304C><U+8C61><U+5FB4><U+3059><U+308B><U+3088><U+3046><U+306B><U+3001><U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2><U+304C><U+4F01><U+696D><U+306B><U+3068><U+3063><U+3066><U+6700><U+5927><U+306E><U+8105><U+5A01><U+3068><U+306A><U+308A><U+307E><U+3057><U+305F><U+3002> #kl_news h…",FALSE,0,NA,2017-12-07 06:33:37,FALSE,NA,"938657733309431808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","538355",20,TRUE,FALSE,NA,NA
"3002","RT @kaspersky_japan: Kaspersky Lab<U+306E><U+30B0><U+30ED><U+30FC><U+30D0><U+30EB><U+8ABF><U+67FB><U+5206><U+6790><U+30C1><U+30FC><U+30E0>(GReAT)<U+306F><U+3001>2017<U+5E74><U+306E><U+30B5><U+30A4><U+30D0><U+30FC><U+8105><U+5A01><U+52D5><U+5411><U+3092><U+307E><U+3068><U+3081><U+307E><U+3057><U+305F><U+3002>WannaCry<U+3084>ExPetr<U+304C><U+8C61><U+5FB4><U+3059><U+308B><U+3088><U+3046><U+306B><U+3001><U+30E9><U+30F3><U+30B5><U+30E0><U+30A6><U+30A7><U+30A2><U+304C><U+4F01><U+696D><U+306B><U+3068><U+3063><U+3066><U+6700><U+5927><U+306E><U+8105><U+5A01><U+3068><U+306A><U+308A><U+307E><U+3057><U+305F><U+3002> #kl_news h…",FALSE,0,NA,2017-12-07 06:27:04,FALSE,NA,"938656085761605632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kyoshokunet",20,TRUE,FALSE,NA,NA
"3003","""<U+304A><U+306A><U+3058><U+307F><U+306E>wannacry""<U+3001><U+3042><U+308A><U+304C><U+305F><U+3084>",FALSE,3,NA,2017-12-07 06:11:56,FALSE,NA,"938652273625907200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","shin_tsujido",0,FALSE,FALSE,NA,NA
"3004","wannacry<U+306E><U+611F><U+67D3><U+753B><U+9762><U+3068><U+304B><U+305F><U+3076><U+3093><U+3088><U+3063><U+307D><U+3069><U+8208><U+5473><U+7121><U+3044><U+3068><U+898B><U+305F><U+3053><U+3068><U+306A><U+3044><U+304B><U+3089><U+306A>!

<U+300C><U+7686><U+3055><U+3093><U+304A><U+306A><U+3058><U+307F><U+306E>wannacry<U+306E><U+611F><U+67D3><U+753B><U+9762><U+300D><U+3068><U+304B><U+3069><U+3093><U+306A><U+7686><U+3055><U+3093><U+3060><U+3088>!",FALSE,5,NA,2017-12-07 06:10:47,FALSE,NA,"938651986446057472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meganepikumin",0,FALSE,FALSE,NA,NA
"3005","RT @kennethholley: What WannaCry Ransomware Tells us About the Future of Cyber Security #cybersecurity #infosec https://t.co/sIaCO1qeln",FALSE,0,NA,2017-12-07 06:06:30,FALSE,NA,"938650906505154560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RelevantTrack",7,TRUE,FALSE,NA,NA
